"","smatsscr","smrin","smtspax","sme2mprt","smchmprs","smntrart","smnumgps","smmaprt","smexncrt","sm550nrm","smgnsdtc","smunmprt","sm350nrm","smrdlgth","smmncpb","sme1mmrt","smsflgth","smestlbs","smmppd","smnterrt","smrrnanm","smrdttl","smvqcfl","smmncv","smtrscpt","smmppdpr","smcglgth","smgappct","smunpdrd","smntrnrt","smmpunrt","smexpeff","smmppdun","sme2mmrt","sme2anti","smaltalg","sme2snse","smmflgth","sme1anti","smspltrd","smbsmmrt","sme1snse","sme1pcts","smrrnart","sme1mprt","smnum5cd","smdpmprt","sme2pcts"
"smmncv",0.0386127084493637,-0.121274374425411,0.007935905829072,-0.103552274405956,-0.195080563426018,-0.0185330342501402,0.326532661914825,-0.106254689395428,0.0909098461270332,-0.217588737607002,-0.243047788739204,0.0116214547306299,0.137834414839745,0.0581481494009495,-0.157114028930664,0.0452120378613472,-0.135501727461815,-0.207746833562851,-0.220185205340385,0.0202992279082537,-0.0924202129244804,-0.15578855574131,0.00800846982747316,1,-0.298757255077362,-0.223008513450623,0.344626992940903,0.343610614538193,0.0431019626557827,-0.115764394402504,-0.143585950136185,-0.0402091294527054,-0.228530317544937,0.0944115966558456,-0.214991822838783,-0.0910831168293953,-0.216058149933815,-0.151378855109215,-0.217039048671722,-0.285206854343414,0.11163417249918,-0.210704624652863,-0.00296692480333149,-0.00449615670368075,-0.101337060332298,-0.294577598571777,-0.0116214547306299,0.0348974168300629
"smtrscpt",0.0445167012512684,-0.0712496787309647,0.0505632124841213,0.0763177052140236,0.701772153377533,-0.176181852817535,-0.731783509254456,0.0709576979279518,-0.291675359010696,0.149544805288315,0.975033521652222,-0.0140570299699903,0.180605411529541,-0.0764288529753685,0.55683559179306,-0.00982560496777296,0.547491550445557,0.592453241348267,0.62174117565155,0.174571871757507,0.24224017560482,0.511374235153198,0.155186221003532,-0.298757255077362,1,0.618062794208527,-0.726657390594482,-0.714655816555023,0.0392020493745804,0.314830273389816,0.202599063515663,-0.0522907823324203,0.692136585712433,-0.105609707534313,0.608307301998138,0.533538937568665,0.60920524597168,0.532878339290619,0.616257190704346,0.586421251296997,-0.0945552960038185,0.615455389022827,0.10440331697464,-0.051687590777874,0.0645837336778641,0.592585027217865,0.0140570299699903,-0.0771445035934448
"smmppdpr",-0.0138706006109715,0.0363745540380478,0.00117545493412763,0.15610808134079,0.665036141872406,0.115212745964527,-0.586297035217285,0.152423247694969,0.185560435056686,0.108674868941307,0.636816561222076,-0.487489610910416,0.050483301281929,-0.0752619877457619,0.823598742485046,-0.079405888915062,0.916558861732483,0.353216767311096,0.995027124881744,-0.113956093788147,0.53142511844635,0.836075901985168,0.171728983521461,-0.223008513450623,0.618062794208527,1,-0.493397206068039,-0.47681200504303,0.0788385346531868,-0.194867298007011,-0.112637408077717,0.253677219152451,0.837360441684723,-0.129380479454994,0.994436979293823,0.778769671916962,0.995263636112213,0.93884551525116,0.987655818462372,0.936336100101471,-0.17562435567379,0.988298296928406,0.138429701328278,0.115432351827621,0.131090372800827,0.470698207616806,0.487489610910416,-0.0882604047656059
"smcglgth",0.00859661679714918,0.0582665242254734,-0.0292222369462252,-0.193895980715752,-0.641624867916107,0.147911936044693,0.904474914073944,-0.193151220679283,0.33568999171257,-0.211055546998978,-0.73620069026947,-0.141829043626785,-0.17468586564064,0.0363669022917747,-0.556847751140594,-0.0478924959897995,-0.494879961013794,-0.653233766555786,-0.491294056177139,-0.147524192929268,-0.219919338822365,-0.340183913707733,-0.0193269327282906,0.344626992940903,-0.726657390594482,-0.493397206068039,1,0.975987136363983,-0.0945544689893723,-0.366808116436005,-0.365219265222549,-0.0306680332869291,-0.671180784702301,0.182693138718605,-0.502471625804901,-0.461395025253296,-0.500340759754181,-0.452340364456177,-0.49412402510643,-0.432419449090958,0.160911694169044,-0.493658304214478,-0.115974046289921,-0.0470548309385777,-0.180421620607376,-0.781714677810669,0.141829043626785,0.153916046023369
"smgappct",-0.00570897245779634,0.0778227150440216,-0.031022697687149,-0.190959692001343,-0.639637053012848,0.169426679611206,0.868547856807709,-0.19077479839325,0.373548984527588,-0.165828332304955,-0.72910088300705,-0.132983043789864,-0.147164061665535,0.0414232611656189,-0.518602669239044,-0.0288408622145653,-0.479110687971115,-0.628456830978394,-0.474237412214279,-0.169289484620094,-0.218446776270866,-0.321644127368927,-0.028855049982667,0.343610614538193,-0.714655816555023,-0.47681200504303,0.975987136363983,1,-0.0895629152655602,-0.405485957860947,-0.359933793544769,-0.0135393338277936,-0.639602303504944,0.192147210240364,-0.487448245286942,-0.446377515792847,-0.485212802886963,-0.439594388008118,-0.478417128324509,-0.411153882741928,0.169152736663818,-0.478629648685455,-0.131107583642006,-0.0497427582740784,-0.180238008499146,-0.747531890869141,0.132983043789864,0.158658057451248
"smunpdrd",0.019421424716711,-0.0326322801411152,-0.0519343167543411,-0.134437248110771,0.0762748941779137,-0.082062192261219,-0.0914039760828018,-0.0973814651370049,-0.0419697016477585,-0.00890244264155626,0.0622301697731018,-0.107803478837013,-0.046513382345438,-0.00523663591593504,0.10066282749176,0.0809697583317757,0.0360939279198647,0.0620342344045639,0.118294581770897,0.0822361335158348,0.150127977132797,0.150899350643158,0.149958908557892,0.0431019626557827,0.0392020493745804,0.0788385346531868,-0.0945544689893723,-0.0895629152655602,1,0.0308372806757689,-0.103682465851307,-0.0824962332844734,0.096520684659481,0.119575589895248,0.0549033395946026,0.143689602613449,0.0592787638306618,0.0357640311121941,0.0739697217941284,0.0973367542028427,0.131316006183624,0.0699503123760223,-0.0831765756011009,0.100619755685329,-0.137725114822388,0.0267211347818375,0.107803478837013,0.0940879061818123
"smntrnrt",0.103764370083809,-0.169140294194221,0.178750962018967,-0.21674382686615,0.223530739545822,-0.594954252243042,-0.266662836074829,-0.224135220050812,-0.967134773731232,-0.0490004047751427,0.366683930158615,0.313869684934616,0.293206632137299,0.0589260496199131,-0.273048311471939,-0.0156418010592461,-0.240840598940849,0.164898604154587,-0.185284838080406,0.59390252828598,-0.0795015841722488,-0.10587540268898,0.0202993787825108,-0.115764394402504,0.314830273389816,-0.194867298007011,-0.366808116436005,-0.405485957860947,0.0308372806757689,1,0.126267984509468,-0.573270261287689,-0.0930978879332542,0.142962291836739,-0.209990873932838,-0.0856805443763733,-0.203284710645676,-0.258898019790649,-0.196087419986725,-0.242584705352783,0.122911430895329,-0.203249245882034,-0.161662951111794,-0.0465141944587231,-0.222900152206421,0.138918206095695,-0.313869684934616,0.182065337896347
"smmpunrt",-0.074150413274765,0.0302968565374613,-0.197452664375305,0.644106566905975,0.127977728843689,0.179564401507378,-0.376781642436981,0.648034393787384,-0.0530963651835918,0.297726571559906,0.137490704655647,0.738849937915802,-0.0265563707798719,0.00525083625689149,0.243217706680298,0.0255537368357182,0.0687875598669052,0.680794358253479,-0.15211233496666,-0.182589814066887,-0.342936724424362,-0.462413042783737,-0.364281833171844,-0.143585950136185,0.202599063515663,-0.112637408077717,-0.365219265222549,-0.359933793544769,-0.103682465851307,0.126267984509468,1,0.459940493106842,0.270390570163727,-0.603276133537292,-0.0853803381323814,-0.225541442632675,-0.102248534560204,-0.0176902990788221,-0.155783280730247,-0.110028117895126,-0.445750266313553,-0.142183035612106,0.370162934064865,-0.112394943833351,0.649751484394073,0.449067950248718,-0.738849937915802,-0.55663013458252
"smexpeff",-0.124216511845589,0.158782914280891,-0.221289962530136,0.857764363288879,-0.0718341395258904,0.654330015182495,-0.108007475733757,0.869462549686432,0.643440663814545,0.22688427567482,-0.131709739565849,-0.0188262928277254,-0.245345532894135,-0.0639824122190475,0.384141474962234,-0.136509552598,0.389995366334915,0.168430238962173,0.205504909157753,-0.653411269187927,-0.0831086784601212,-0.132281213998795,-0.345060616731644,-0.0402091294527054,-0.0522907823324203,0.253677219152451,-0.0306680332869291,-0.0135393338277936,-0.0824962332844734,-0.573270261287689,0.459940493106842,1,0.269920855760574,-0.724463999271393,0.290196031332016,0.018815727904439,0.272633999586105,0.385654091835022,0.209426537156105,0.245064347982407,-0.608841240406036,0.226051434874535,0.445513695478439,-0.00791821349412203,0.8618323802948,0.235882714390755,0.0188262928277254,-0.577545404434204
"smmppdun",-0.0106978928670287,0.0522927418351173,-0.0699496045708656,0.258922666311264,0.728486895561218,0.0703343376517296,-0.78681606054306,0.257210373878479,0.090421587228775,0.194956794381142,0.687032401561737,-0.0300403106957674,0.0534293204545975,-0.0682608708739281,0.963828802108765,0.0270247105509043,0.849713087081909,0.765068471431732,0.832956612110138,-0.0712598487734795,0.384292095899582,0.649740636348724,0.0980937033891678,-0.228530317544937,0.692136585712433,0.837360441684723,-0.671180784702301,-0.639602303504944,0.096520684659481,-0.0930978879332542,0.270390570163727,0.269920855760574,1,-0.248114973306656,0.836442649364471,0.670785367488861,0.831048250198364,0.81071937084198,0.825727581977844,0.804840445518494,-0.236878156661987,0.826996207237244,0.134359538555145,0.0660136416554451,0.235961407423019,0.677459537982941,0.0300403106957674,-0.211510449647903
"sme2mmrt",0.0656940340995789,-0.0197335984557867,0.188153460621834,-0.853008210659027,-0.000336953293299302,-0.358994722366333,0.221030294895172,-0.861500203609467,-0.213141858577728,-0.188098192214966,-0.0371872186660767,-0.209202408790588,0.152339488267899,-0.00213922956027091,-0.275566428899765,0.226940259337425,-0.295477151870728,-0.305298626422882,-0.0795166715979576,0.358921974897385,0.142404451966286,0.227403774857521,0.396640360355377,0.0944115966558456,-0.105609707534313,-0.129380479454994,0.182693138718605,0.192147210240364,0.119575589895248,0.142962291836739,-0.603276133537292,-0.724463999271393,-0.248114973306656,1,-0.157577097415924,0.0930295214056969,-0.141129538416862,-0.280100405216217,-0.0722944810986519,-0.103501409292221,0.777484774589539,-0.0857769846916199,-0.360360264778137,0.0261355768889189,-0.850820183753967,-0.311177462339401,0.209202408790588,0.5400230884552
"sme2anti",-0.0251891147345304,0.0348393470048904,-0.0104952519759536,0.187119260430336,0.652339398860931,0.154728263616562,-0.592734694480896,0.183707311749458,0.209740623831749,0.121926754713058,0.621426999568939,-0.474665313959122,0.0481148920953274,-0.0756509378552437,0.82533323764801,-0.0774475634098053,0.928015053272247,0.355912685394287,0.985841453075409,-0.153254583477974,0.508910179138184,0.807713687419891,0.158376425504684,-0.214991822838783,0.608307301998138,0.994436979293823,-0.502471625804901,-0.487448245286942,0.0549033395946026,-0.209990873932838,-0.0853803381323814,0.290196031332016,0.836442649364471,-0.157577097415924,1,0.770374298095703,0.998939096927643,0.948992073535919,0.986338794231415,0.921143412590027,-0.194822609424591,0.989797651767731,0.179047703742981,0.104919485747814,0.163529202342033,0.486213147640228,0.474665313959122,-0.127310767769814
"smaltalg",0.0118448054417968,0.00182900228537619,0.0587150156497955,-0.0728669613599777,0.693407952785492,-0.102979943156242,-0.495798915624619,-0.0659122169017792,0.0268712136894464,0.0463532246649265,0.58263623714447,-0.407802760601044,0.0958840772509575,-0.0826520472764969,0.64468914270401,0.0307700615376234,0.707742989063263,0.293868780136108,0.800685286521912,0.104659050703049,0.58836817741394,0.803070604801178,0.382564395666122,-0.0910831168293953,0.533538937568665,0.778769671916962,-0.461395025253296,-0.446377515792847,0.143689602613449,-0.0856805443763733,-0.225541442632675,0.018815727904439,0.670785367488861,0.0930295214056969,0.770374298095703,1,0.77480560541153,0.726831316947937,0.803502559661865,0.675995051860809,0.0202480629086494,0.800640344619751,0.0545095354318619,0.19247579574585,-0.0691148191690445,0.375836282968521,0.407802760601044,0.0445500537753105
"sme2snse",-0.0201036166399717,0.0334053747355938,-0.0024435818195343,0.171847462654114,0.657207787036896,0.140950545668602,-0.588386118412018,0.167701840400696,0.200845971703529,0.118125557899475,0.624751627445221,-0.485466212034225,0.0571429766714573,-0.0756509378552437,0.817542612552643,-0.0841395407915115,0.923540651798248,0.347454845905304,0.988180577754974,-0.139435037970543,0.516187429428101,0.818736493587494,0.158766269683838,-0.216058149933815,0.60920524597168,0.995263636112213,-0.500340759754181,-0.485212802886963,0.0592787638306618,-0.203284710645676,-0.102248534560204,0.272633999586105,0.831048250198364,-0.141129538416862,0.998939096927643,0.77480560541153,1,0.946285247802734,0.988801240921021,0.920904815196991,-0.184547990560532,0.990782678127289,0.153149545192719,0.107527494430542,0.146666452288628,0.47855880856514,0.485466212034225,-0.094571128487587
"smmflgth",-0.0434120297431946,0.0169874150305986,-0.0521041490137577,0.287605375051498,0.607757389545441,0.196131929755211,-0.554702162742615,0.291538536548615,0.261693716049194,0.130633309483528,0.545763731002808,-0.421051979064941,0.0439348593354225,-0.0630118697881699,0.81841641664505,-0.247347220778465,0.978319346904755,0.368020713329315,0.922617316246033,-0.194422662258148,0.47573110461235,0.721768736839294,0.0981043428182602,-0.151378855109215,0.532878339290619,0.93884551525116,-0.452340364456177,-0.439594388008118,0.0357640311121941,-0.258898019790649,-0.0176902990788221,0.385654091835022,0.81071937084198,-0.280100405216217,0.948992073535919,0.726831316947937,0.946285247802734,1,0.924277245998383,0.831253528594971,-0.389143347740173,0.929028451442719,0.196829855442047,0.116418421268463,0.279193311929703,0.471864342689514,0.421051979064941,-0.161781460046768
"sme1anti",-0.00972710177302361,0.0394434556365013,0.0209570731967688,0.0995953157544136,0.674960732460022,0.117546886205673,-0.582576632499695,0.0982112810015678,0.189633160829544,0.110520452260971,0.639552772045135,-0.503574132919312,0.0589105263352394,-0.0764288380742073,0.812273621559143,-0.0727155730128288,0.901113390922546,0.342414200305939,0.993612170219421,-0.116148665547371,0.540196776390076,0.866304039955139,0.207874968647957,-0.217039048671722,0.616257190704346,0.987655818462372,-0.49412402510643,-0.478417128324509,0.0739697217941284,-0.196087419986725,-0.155783280730247,0.209426537156105,0.825727581977844,-0.0722944810986519,0.986338794231415,0.803502559661865,0.988801240921021,0.924277245998383,1,0.929814279079437,-0.129244193434715,0.998663663864136,0.11642200499773,0.099360927939415,0.0825706124305725,0.465216785669327,0.503574132919312,-0.0528163909912109
"smspltrd",-0.0151881882920861,0.109279103577137,-0.00506511190906167,0.124376364052296,0.583539307117462,0.178138867020607,-0.537978112697601,0.124135479331017,0.2405776232481,0.145769312977791,0.586148202419281,-0.447751760482788,-0.0429551675915718,-0.0682608708739281,0.814906001091003,-0.0483918488025665,0.822449684143066,0.35822919011116,0.939902484416962,-0.17827545106411,0.451795041561127,0.811314463615417,0.19227309525013,-0.285206854343414,0.586421251296997,0.936336100101471,-0.432419449090958,-0.411153882741928,0.0973367542028427,-0.242584705352783,-0.110028117895126,0.245064347982407,0.804840445518494,-0.103501409292221,0.921143412590027,0.675995051860809,0.920904815196991,0.831253528594971,0.929814279079437,1,-0.136161044239998,0.92640608549118,0.0833200588822365,0.0256768222898245,0.106429621577263,0.427538961172104,0.447751760482788,-0.0941135063767433
"smbsmmrt",0.0891876369714737,0.0596909336745739,0.149704784154892,-0.688974976539612,-0.0384571254253387,-0.328039228916168,0.214997887611389,-0.710576236248016,-0.188576638698578,-0.194137692451477,-0.0563191622495651,-0.076280415058136,0.151593580842018,-0.0484243780374527,-0.259003579616547,0.675379574298859,-0.398470878601074,-0.233086168766022,-0.132482409477234,0.327421933412552,0.0648332089185715,0.1226756721735,0.332919120788574,0.11163417249918,-0.0945552960038185,-0.17562435567379,0.160911694169044,0.169152736663818,0.131316006183624,0.122911430895329,-0.445750266313553,-0.608841240406036,-0.236878156661987,0.777484774589539,-0.194822609424591,0.0202480629086494,-0.184547990560532,-0.389143347740173,-0.129244193434715,-0.136161044239998,1,-0.135254859924316,-0.209607288241386,-0.00361064518801868,-0.732670724391937,-0.272497624158859,0.076280415058136,0.381645828485489
"sme1snse",-0.0170789305120707,0.0389346443116665,0.0139789786189795,0.112499907612801,0.670633435249329,0.131241008639336,-0.582975804805756,0.112403765320778,0.199520647525787,0.114479064941406,0.637073695659637,-0.499545067548752,0.056763231754303,-0.0764288380742073,0.814997911453247,-0.0672933831810951,0.906136453151703,0.344257801771164,0.992251813411713,-0.129816368222237,0.533379077911377,0.853654682636261,0.212237328290939,-0.210704624652863,0.615455389022827,0.988298296928406,-0.493658304214478,-0.478629648685455,0.0699503123760223,-0.203249245882034,-0.142183035612106,0.226051434874535,0.826996207237244,-0.0857769846916199,0.989797651767731,0.800640344619751,0.990782678127289,0.929028451442719,0.998663663864136,0.92640608549118,-0.135254859924316,1,0.155172094702721,0.0988333448767662,0.0986966714262962,0.468523949384689,0.499545067548752,-0.0838461294770241
"sme1pcts",-0.136942014098167,-0.0283380448818207,-0.0986296236515045,0.354278445243835,0.00215604831464589,0.378875106573105,-0.127822816371918,0.389411091804504,0.236270219087601,0.136506542563438,0.0687549784779549,0.00867332145571709,-0.0826212540268898,-0.0709835290908813,0.15588116645813,0.0633755922317505,0.194556877017021,0.119502052664757,0.112170353531837,-0.378318190574646,-0.0936785265803337,-0.141915753483772,0.121202364563942,-0.00296692480333149,0.10440331697464,0.138429701328278,-0.115974046289921,-0.131107583642006,-0.0831765756011009,-0.161662951111794,0.370162934064865,0.445513695478439,0.134359538555145,-0.360360264778137,0.179047703742981,0.0545095354318619,0.153149545192719,0.196829855442047,0.11642200499773,0.0833200588822365,-0.209607288241386,0.155172094702721,1,-0.0444999486207962,0.445721209049225,0.180357620120049,-0.00867332145571709,-0.792659401893616
"smrrnart",-0.00788884237408638,-0.126947477459908,0.0253619737923145,-0.00615926459431648,0.0320016592741013,-0.219235017895699,-0.0305369831621647,-0.00866856705397367,-0.047138899564743,-0.193622574210167,0.000809933699201792,-0.189351305365562,0.112359926104546,0.0740951374173164,0.0644485652446747,0.0681545957922935,0.098787322640419,-0.0664840191602707,0.116216361522675,0.221887856721878,0.820744872093201,0.0907029211521149,-0.000798198219854385,-0.00449615670368075,-0.051687590777874,0.115432351827621,-0.0470548309385777,-0.0497427582740784,0.100619755685329,-0.0465141944587231,-0.112394943833351,-0.00791821349412203,0.0660136416554451,0.0261355768889189,0.104919485747814,0.19247579574585,0.107527494430542,0.116418421268463,0.099360927939415,0.0256768222898245,-0.00361064518801868,0.0988333448767662,-0.0444999486207962,1,-0.0194180179387331,0.0189273748546839,0.189351305365562,0.0794836208224297
"sme1mprt",-0.122341938316822,0.0952448099851608,-0.191061764955521,0.952562093734741,-0.00214948272332549,0.446497350931168,-0.228506311774254,0.979244709014893,0.300197601318359,0.254836976528168,-0.00139256520196795,0.196555450558662,-0.158027470111847,-0.0632045120000839,0.280218571424484,-0.267053633928299,0.29928120970726,0.292723506689072,0.0807189866900444,-0.446112632751465,-0.160381987690926,-0.268946290016174,-0.378959536552429,-0.101337060332298,0.0645837336778641,0.131090372800827,-0.180421620607376,-0.180238008499146,-0.137725114822388,-0.222900152206421,0.649751484394073,0.8618323802948,0.235961407423019,-0.850820183753967,0.163529202342033,-0.0691148191690445,0.146666452288628,0.279193311929703,0.0825706124305725,0.106429621577263,-0.732670724391937,0.0986966714262962,0.445721209049225,-0.0194180179387331,1,0.332745641469955,-0.196555450558662,-0.5773064494133
"smnum5cd",-0.0837766602635384,0.00381519366055727,-0.0304000955075026,0.335306167602539,0.520479738712311,0.0344852581620216,-0.809701025485992,0.339493215084076,-0.104356564581394,0.352588653564453,0.580087661743164,0.178191870450974,0.015395388007164,-0.0527092330157757,0.623654067516327,0.0326336398720741,0.525506377220154,0.669800579547882,0.460293501615524,-0.0356874950230122,0.157013848423958,0.260077685117722,-0.0837036147713661,-0.294577598571777,0.592585027217865,0.470698207616806,-0.781714677810669,-0.747531890869141,0.0267211347818375,0.138918206095695,0.449067950248718,0.235882714390755,0.677459537982941,-0.311177462339401,0.486213147640228,0.375836282968521,0.47855880856514,0.471864342689514,0.465216785669327,0.427538961172104,-0.272497624158859,0.468523949384689,0.180357620120049,0.0189273748546839,0.332745641469955,1,-0.178191870450974,-0.296320527791977
"smdpmprt",-0.0155266858637333,-0.039093866944313,0.143765091896057,-0.187982276082039,0.0367600582540035,0.121031887829304,0.128876745700836,-0.190063014626503,0.284024596214294,-0.170901119709015,0.0628402158617973,-1,-0.0116843925788999,-0.0795404464006424,0.0721707120537758,-0.161647543311119,0.320075005292892,-0.546127915382385,0.503610670566559,-0.116841435432434,0.459262043237686,0.559810698032379,0.183835595846176,-0.0116214547306299,0.0140570299699903,0.487489610910416,0.141829043626785,0.132983043789864,0.107803478837013,-0.313869684934616,-0.738849937915802,0.0188262928277254,0.0300403106957674,0.209202408790588,0.474665313959122,0.407802760601044,0.485466212034225,0.421051979064941,0.503574132919312,0.447751760482788,0.076280415058136,0.499545067548752,-0.00867332145571709,0.189351305365562,-0.196555450558662,-0.178191870450974,1,0.192988350987434
"sme2pcts",0.0904855132102966,-0.0402223244309425,0.16179047524929,-0.526027977466583,0.0723210424184799,-0.465353906154633,0.201135754585266,-0.547758102416992,-0.268520683050156,-0.168532714247704,-0.0135393440723419,-0.192988350987434,0.210902348160744,0.0573702454566956,-0.261447757482529,-0.0824999734759331,-0.184801504015923,-0.276033103466034,-0.0543558858335018,0.465910702943802,0.182908281683922,0.234523192048073,0.0871756672859192,0.0348974168300629,-0.0771445035934448,-0.0882604047656059,0.153916046023369,0.158658057451248,0.0940879061818123,0.182065337896347,-0.55663013458252,-0.577545404434204,-0.211510449647903,0.5400230884552,-0.127310767769814,0.0445500537753105,-0.094571128487587,-0.161781460046768,-0.0528163909912109,-0.0941135063767433,0.381645828485489,-0.0838461294770241,-0.792659401893616,0.0794836208224297,-0.5773064494133,-0.296320527791977,0.192988350987434,1
