"","smatsscr","smrin","smtspax","sme2mprt","smchmprs","smntrart","smnumgps","smmaprt","smexncrt","sm550nrm","smgnsdtc","smunmprt","sm350nrm","smmncpb","sme1mmrt","smsflgth","smestlbs","smmppd","smnterrt","smrrnanm","smrdttl","smvqcfl","smmncv","smtrscpt","smmppdpr","smcglgth","smgappct","smunpdrd","smntrnrt","smmpunrt","smexpeff","smmppdun","sme2mmrt","sme2anti","smaltalg","sme2snse","smmflgth","sme1anti","smspltrd","smbsmmrt","sme1snse","sme1pcts","smrrnart","sme1mprt","smnum5cd","smdpmprt","sme2pcts"
"smtrscpt",0.00455440813675523,0.0258709397166967,-0.00855580251663923,-0.0402142778038979,0.663452446460724,-0.160974130034447,-0.66953706741333,-0.0421642549335957,-0.272017389535904,0.135523930191994,0.978761672973633,-0.0429290011525154,-0.0146227842196822,0.584643602371216,0.0295065529644489,0.61096853017807,0.461414605379105,0.716325581073761,0.158777847886086,0.309561133384705,0.623011469841003,0.286778926849365,-0.424306899309158,1,0.710104405879974,-0.634391009807587,-0.654812455177307,0.0298281572759151,0.279723435640335,0.0648655816912651,-0.131488740444183,0.69548499584198,0.0661648586392403,0.709010660648346,0.602898597717285,0.707476794719696,0.610511779785156,0.714581549167633,0.671709299087524,-0.0474944747984409,0.714403808116913,0.00813669338822365,-0.0279848240315914,-0.0212611760944128,0.562371492385864,0.0429290011525154,-0.103700339794159
"smmppdpr",0.0107030496001244,0.13140095770359,-0.0120828514918685,0.00186486367601901,0.909386694431305,0.059850100427866,-0.685056149959564,-0.00254830834455788,-0.0108896633610129,0.153350740671158,0.772301852703094,-0.344126909971237,0.0493062511086464,0.822580218315125,0.0675320029258728,0.902164220809937,0.340149611234665,0.998382449150085,-0.0599971786141396,0.516503751277924,0.891527652740479,0.30928960442543,-0.252556085586548,0.710104405879974,1,-0.591327667236328,-0.610969245433807,0.0424135252833366,0.03194884583354,-0.158440589904785,0.0573952309787273,0.860536098480225,0.0173319969326258,0.998691558837891,0.813442766666412,0.998796582221985,0.917773365974426,0.995948433876038,0.947650849819183,-0.0307358112186193,0.996252179145813,0.0654143542051315,0.0515532083809376,-0.00311290519312024,0.552850484848022,0.344126909971237,-0.085475467145443
"smcglgth",0.109263710677624,-0.0605402588844299,0.0617393925786018,-0.200450032949448,-0.544078648090363,-0.0559292733669281,0.905742526054382,-0.194692984223366,0.235030487179756,-0.284267723560333,-0.642813742160797,-0.167965099215508,0.0545506663620472,-0.67378157377243,-0.133372515439987,-0.514975666999817,-0.631122887134552,-0.586802423000336,0.0565432719886303,-0.183910593390465,-0.431717902421951,-0.102660834789276,0.585561454296112,-0.634391009807587,-0.591327667236328,1,0.976292431354523,-0.0271904952824116,-0.269144713878632,-0.297671556472778,-0.0608364678919315,-0.747301995754242,0.115626946091652,-0.597321748733521,-0.463890343904495,-0.59170538187027,-0.503572523593903,-0.585415661334991,-0.544812619686127,0.116926789283752,-0.588261187076569,-0.138257011771202,0.0363034568727016,-0.198191940784454,-0.836039543151855,0.167965099215508,0.319094508886337
"smgappct",0.104470998048782,-0.0498537607491016,0.0535675026476383,-0.174488410353661,-0.553892493247986,-0.0286180078983307,0.880470931529999,-0.170969277620316,0.267259865999222,-0.228007107973099,-0.668423652648926,-0.138768330216408,0.0696122646331787,-0.66576737165451,-0.140578150749207,-0.522188007831573,-0.61445540189743,-0.607677102088928,0.0291583277285099,-0.207557693123817,-0.455510318279266,-0.12285290658474,0.565296769142151,-0.654812455177307,-0.610969245433807,0.976292431354523,1,-0.0373112261295319,-0.299063056707382,-0.267013698816299,-0.0299561023712158,-0.75290584564209,0.0898112803697586,-0.61669397354126,-0.483589142560959,-0.611177027225494,-0.5152947306633,-0.60585343837738,-0.551274418830872,0.0963891223073006,-0.608850359916687,-0.146219477057457,0.0228191744536161,-0.17714087665081,-0.802565455436707,0.138768330216408,0.307676553726196
"smunpdrd",-0.0352183543145657,0.0539899207651615,-0.0366788953542709,-0.0971687883138657,0.0757126435637474,0.0141831561923027,-0.00282616540789604,-0.036910455673933,0.0687495097517967,-0.0257780868560076,0.0464415736496449,-0.103203266859055,0.0683143138885498,0.0514979101717472,0.0633673742413521,0.0283770002424717,-0.0360391810536385,0.0640444457530975,-0.0132606811821461,0.0305440574884415,0.062280710786581,0.0570345222949982,0.0492716133594513,0.0298281572759151,0.0424135252833366,-0.0271904952824116,-0.0373112261295319,1,-0.0683813989162445,-0.0878698900341988,0.0144859394058585,0.0370110906660557,0.0507246218621731,0.034677978605032,0.0631343349814415,0.0380933433771133,0.020586846396327,0.0455331653356552,0.0653403252363205,0.0770906209945679,0.0436793901026249,-0.0213290266692638,-0.0193781442940235,-0.108845815062523,0.00526768481358886,0.103203266859055,0.0138168148696423
"smntrnrt",0.0179855916649103,-0.256061226129532,-0.0181820783764124,-0.124265246093273,-0.00743997609242797,-0.27271980047226,-0.233302876353264,-0.134857088327408,-0.974873185157776,0.147416263818741,0.325065135955811,0.148569166660309,-0.0314723290503025,-0.161123543977737,-0.0770663544535637,-0.0789802521467209,0.124834641814232,0.0364176332950592,0.273124635219574,-0.0413793101906776,0.0681663304567337,0.0174260027706623,-0.351104497909546,0.279723435640335,0.03194884583354,-0.269144713878632,-0.299063056707382,-0.0683813989162445,1,0.0874351784586906,-0.636763989925385,0.0336268283426762,0.104377038776875,0.0368168018758297,0.0424071587622166,0.034306887537241,-0.0471857227385044,0.0399946346879005,-0.109599560499191,-0.0129145905375481,0.0387787781655788,-0.0613419152796268,-0.0773300230503082,-0.129063189029694,0.133585512638092,-0.148569166660309,-0.0482356362044811
"smmpunrt",-0.151038691401482,0.0774519070982933,-0.103011310100555,0.685276448726654,-0.139335751533508,0.254368990659714,-0.28662571310997,0.694149672985077,-0.0271514672785997,0.205410525202751,-0.0105287581682205,0.853889346122742,-0.150447025895119,0.178289264440536,-0.123350597918034,-0.067602276802063,0.719242572784424,-0.180239394307137,-0.257142305374146,-0.391113817691803,-0.419492721557617,-0.349168479442596,-0.335018575191498,0.0648655816912651,-0.158440589904785,-0.297671556472778,-0.267013698816299,-0.0878698900341988,0.0874351784586906,1,0.471415311098099,0.183612003922462,-0.545611798763275,-0.151352629065514,-0.330886572599411,-0.161759570240974,-0.12280997633934,-0.185485348105431,-0.0812796577811241,-0.455796867609024,-0.181193277239799,0.236554160714149,-0.180585503578186,0.706603825092316,0.360986977815628,-0.853889346122742,-0.476095408201218
"smexpeff",-0.11445540189743,0.17536486685276,-0.0834925472736359,0.754961848258972,0.100043192505836,0.468288838863373,-0.0901813507080078,0.768326699733734,0.684875011444092,0.049449659883976,-0.192150935530663,0.200114607810974,-0.0146145923063159,0.332034379243851,-0.0692935511469841,0.237253576517105,0.261041104793549,0.0306251496076584,-0.46937483549118,-0.0667926669120789,-0.217367008328438,-0.354708611965179,0.00579078868031502,-0.131488740444183,0.0573952309787273,-0.0608364678919315,-0.0299561023712158,0.0144859394058585,-0.636763989925385,0.471415311098099,1,0.189636543393135,-0.652715861797333,0.0586644448339939,-0.145771309733391,0.0528284907341003,0.192013427615166,0.0191844403743744,0.164732456207275,-0.450028091669083,0.0262475479394197,0.374426484107971,0.0481688752770424,0.750313758850098,0.168219596147537,-0.200114607810974,-0.367050141096115
"smmppdun",-0.0416328981518745,0.171399727463722,-0.0426460318267345,0.182551696896553,0.77747654914856,0.172545343637466,-0.851643323898315,0.182536453008652,0.00419890740886331,0.22063884139061,0.713763654232025,0.0296723917126656,-0.0504461713135242,0.964611887931824,0.116989001631737,0.802660584449768,0.68647563457489,0.855174362659454,-0.174277529120445,0.313373327255249,0.698753654956818,0.185893550515175,-0.375369727611542,0.69548499584198,0.860536098480225,-0.747301995754242,-0.75290584564209,0.0370110906660557,0.0336268283426762,0.183612003922462,0.189636543393135,1,-0.122117236256599,0.8634352684021,0.657258868217468,0.859471797943115,0.785963833332062,0.851541519165039,0.848710060119629,-0.129282534122467,0.853755831718445,0.119843058288097,-0.0446374602615833,0.192154929041862,0.726640164852142,-0.0296723917126656,-0.260759115219116
"sme2mmrt",0.0922889932990074,0.0118872299790382,0.0802527293562889,-0.840106725692749,0.0186362154781818,-0.337304323911667,0.132354229688644,-0.851350367069244,-0.15980888903141,-0.10766214877367,0.121977798640728,-0.292119354009628,0.0328138098120689,-0.149251490831375,0.400414973497391,-0.195503041148186,-0.285760879516602,0.0460592545568943,0.338838338851929,0.140991717576981,0.258389204740524,0.460215955972672,0.208683222532272,0.0661648586392403,0.0173319969326258,0.115626946091652,0.0898112803697586,0.0507246218621731,0.104377038776875,-0.545611798763275,-0.652715861797333,-0.122117236256599,1,0.015746608376503,0.246109783649445,0.0231755748391151,-0.173505902290344,0.0597414150834084,-0.0193241778761148,0.802200257778168,0.0549962595105171,-0.276555418968201,0.00418860372155905,-0.829561471939087,-0.161352828145027,0.292119354009628,0.362768799066544
"sme2anti",0.00714309560135007,0.129157021641731,-0.0172253642231226,0.0062266574241221,0.9031041264534,0.0749632269144058,-0.689995586872101,0.000993408379144967,-0.0122994622215629,0.1571996062994,0.770256578922272,-0.337063819169998,0.0454147681593895,0.823698937892914,0.0740954428911209,0.89946973323822,0.346061795949936,0.996760904788971,-0.0751207545399666,0.510426104068756,0.88621199131012,0.308703541755676,-0.260164588689804,0.709010660648346,0.998691558837891,-0.597321748733521,-0.61669397354126,0.034677978605032,0.0368168018758297,-0.151352629065514,0.0586644448339939,0.8634352684021,0.015746608376503,1,0.806705415248871,0.999454021453857,0.915700256824493,0.995609402656555,0.945535600185394,-0.0290310103446245,0.996523201465607,0.0760013908147812,0.0482935085892677,-0.000468050857307389,0.559598505496979,0.337063819169998,-0.100556135177612
"smaltalg",0.0310832411050797,0.105509892106056,0.00591220334172249,-0.209600403904915,0.799830079078674,-0.180741876363754,-0.541449725627899,-0.208337396383286,-0.0860473960638046,0.104308724403381,0.684891819953918,-0.421898186206818,0.0435792617499828,0.626145362854004,0.128093779087067,0.694413065910339,0.16457012295723,0.823441803455353,0.181850746273994,0.644461750984192,0.825452029705048,0.494242817163467,-0.107273705303669,0.602898597717285,0.813442766666412,-0.463890343904495,-0.483589142560959,0.0631343349814415,0.0424071587622166,-0.330886572599411,-0.145771309733391,0.657258868217468,0.246109783649445,0.806705415248871,1,0.811179041862488,0.708914518356323,0.823741316795349,0.744268894195557,0.163352012634277,0.82305645942688,-0.0163378845900297,0.230485141277313,-0.189051613211632,0.415391564369202,0.421898186206818,0.0928853824734688
"sme2snse",0.0084654102101922,0.131211459636688,-0.0171228908002377,-0.00190579704940319,0.902767360210419,0.0718390345573425,-0.684780180454254,-0.00677939783781767,-0.0105060199275613,0.154368713498116,0.769618630409241,-0.346820622682571,0.0496004074811935,0.820378303527832,0.0681231394410133,0.899976789951324,0.338526695966721,0.997754871845245,-0.0719649419188499,0.514618515968323,0.891862154006958,0.313225120306015,-0.252753973007202,0.707476794719696,0.998796582221985,-0.59170538187027,-0.611177027225494,0.0380933433771133,0.034306887537241,-0.161759570240974,0.0528284907341003,0.859471797943115,0.0231755748391151,0.999454021453857,0.811179041862488,1,0.917385756969452,0.997211992740631,0.945388793945312,-0.0260550193488598,0.997525632381439,0.0616829320788383,0.0496519282460213,-0.00741908606141806,0.553350210189819,0.346820622682571,-0.0785122960805893
"smmflgth",-0.0253606401383877,0.126689985394478,-0.016753189265728,0.150319993495941,0.817320883274078,0.134840086102486,-0.595341444015503,0.156202852725983,0.0777321010828018,0.133156687021255,0.65549910068512,-0.348107039928436,0.0542137660086155,0.77079701423645,-0.19675025343895,0.980199933052063,0.279896885156631,0.910818696022034,-0.134864643216133,0.457479447126389,0.784094095230103,0.213728368282318,-0.188598766922951,0.610511779785156,0.917773365974426,-0.503572523593903,-0.5152947306633,0.020586846396327,-0.0471857227385044,-0.12280997633934,0.192013427615166,0.785963833332062,-0.173505902290344,0.915700256824493,0.708914518356323,0.917385756969452,1,0.908833920955658,0.876379430294037,-0.30858114361763,0.907116830348969,0.0200899932533503,0.0435228571295738,0.163015216588974,0.470909714698792,0.348107039928436,-0.0057741766795516
"sme1anti",0.018384151160717,0.134715348482132,-0.0167097449302673,-0.0430087372660637,0.896674811840057,0.0540034174919128,-0.677224338054657,-0.045412790030241,-0.0190523248165846,0.150779843330383,0.779051184654236,-0.360512375831604,0.0471037589013577,0.810417354106903,0.0651824325323105,0.889045834541321,0.329172164201736,0.99826443195343,-0.0542188100516796,0.523043155670166,0.908551692962646,0.343394935131073,-0.246449679136276,0.714581549167633,0.995948433876038,-0.585415661334991,-0.60585343837738,0.0455331653356552,0.0399946346879005,-0.185485348105431,0.0191844403743744,0.851541519165039,0.0597414150834084,0.995609402656555,0.823741316795349,0.997211992740631,0.908833920955658,1,0.942977964878082,-0.00205033388920128,0.999380350112915,0.0391381494700909,0.0509478189051151,-0.0397594831883907,0.546227097511292,0.360512375831604,-0.0508162714540958
"smspltrd",0.0108321197330952,0.246625229716301,-0.0415093526244164,0.0273490753024817,0.896847009658813,0.174884185194969,-0.641853988170624,0.0280384495854378,0.140888959169388,0.170079469680786,0.704960763454437,-0.250205367803574,-0.0340079329907894,0.85892641544342,0.0426524765789509,0.899528026580811,0.406020015478134,0.946127593517303,-0.176351293921471,0.380910962820053,0.827592670917511,0.290904611349106,-0.257429957389832,0.671709299087524,0.947650849819183,-0.544812619686127,-0.551274418830872,0.0653403252363205,-0.109599560499191,-0.0812796577811241,0.164732456207275,0.848710060119629,-0.0193241778761148,0.945535600185394,0.744268894195557,0.945388793945312,0.876379430294037,0.942977964878082,1,-0.0668982490897179,0.942244529724121,0.0414861664175987,-0.0768080577254295,0.0341143608093262,0.556188583374023,0.250205367803574,-0.099106676876545
"smbsmmrt",0.0849758088588715,-0.00816401839256287,0.0584785304963589,-0.651294469833374,0.00839696824550629,-0.268890142440796,0.126292765140533,-0.677215099334717,-0.0383914634585381,-0.134869784116745,0.00895564816892147,-0.232906684279442,0.0570796206593513,-0.134990051388741,0.77504563331604,-0.324368357658386,-0.250854104757309,-0.00844524148851633,0.27083545923233,0.140613436698914,0.155860096216202,0.319344222545624,0.212577238678932,-0.0474944747984409,-0.0307358112186193,0.116926789283752,0.0963891223073006,0.0770906209945679,-0.0129145905375481,-0.455796867609024,-0.450028091669083,-0.129282534122467,0.802200257778168,-0.0290310103446245,0.163352012634277,-0.0260550193488598,-0.30858114361763,-0.00205033388920128,-0.0668982490897179,1,0.00109588273335248,-0.0101884352043271,0.0602871030569077,-0.701394259929657,-0.131928741931915,0.232906684279442,0.145734757184982
"sme1snse",0.0159632861614227,0.129850879311562,-0.0177771188318729,-0.0361121855676174,0.898136556148529,0.0586249232292175,-0.680475354194641,-0.0384902693331242,-0.0173486527055502,0.149978682398796,0.778517484664917,-0.357456773519516,0.048993181437254,0.81248551607132,0.0745931342244148,0.887294352054596,0.33148729801178,0.998145282268524,-0.0587813183665276,0.524189293384552,0.904093325138092,0.343849420547485,-0.249109208583832,0.714403808116913,0.996252179145813,-0.588261187076569,-0.608850359916687,0.0436793901026249,0.0387787781655788,-0.181193277239799,0.0262475479394197,0.853755831718445,0.0549962595105171,0.996523201465607,0.82305645942688,0.997525632381439,0.907116830348969,0.999380350112915,0.942244529724121,0.00109588273335248,1,0.065318651497364,0.0546985790133476,-0.0329718962311745,0.548736393451691,0.357456773519516,-0.0671103969216347
"sme1pcts",-0.075018972158432,-0.18944638967514,-0.0137889320030808,0.340253978967667,0.10532995313406,0.241525858640671,-0.137725546956062,0.352531433105469,0.0966679006814957,0.0573294647037983,0.00420702947303653,0.0642282739281654,0.0918581038713455,0.124001458287239,0.279396623373032,0.0260869935154915,0.130043908953667,0.0526512153446674,-0.240124523639679,0.0830505266785622,-0.128531083464622,-0.0565267503261566,-0.0867463797330856,0.00813669338822365,0.0654143542051315,-0.138257011771202,-0.146219477057457,-0.0213290266692638,-0.0613419152796268,0.236554160714149,0.374426484107971,0.119843058288097,-0.276555418968201,0.0760013908147812,-0.0163378845900297,0.0616829320788383,0.0200899932533503,0.0391381494700909,0.0414861664175987,-0.0101884352043271,0.065318651497364,1,0.162918016314507,0.355288207530975,0.0985042154788971,-0.0642282739281654,-0.592536151409149
"smrrnart",-0.0456554628908634,-0.224549666047096,-0.00971548724919558,0.0588033422827721,0.0658743530511856,-0.33309543132782,0.0578884370625019,0.0511664599180222,-0.00982751604169607,-0.0882531404495239,0.00640846602618694,-0.319413542747498,0.213458314538002,-0.0551405176520348,0.095078133046627,-0.00335426069796085,-0.280040949583054,0.052509356290102,0.33451384305954,0.818044304847717,0.0267212465405464,0.0112150134518743,0.0945649147033691,-0.0279848240315914,0.0515532083809376,0.0363034568727016,0.0228191744536161,-0.0193781442940235,-0.0773300230503082,-0.180585503578186,0.0481688752770424,-0.0446374602615833,0.00418860372155905,0.0482935085892677,0.230485141277313,0.0496519282460213,0.0435228571295738,0.0509478189051151,-0.0768080577254295,0.0602871030569077,0.0546985790133476,0.162918016314507,1,0.045003604143858,-0.0663139820098877,0.319413542747498,-0.0320674180984497
"sme1mprt",-0.119021490216255,0.0552481561899185,-0.0916075333952904,0.944892823696136,0.009495391510427,0.294353753328323,-0.209100097417831,0.974689424037933,0.180220752954483,0.148747861385345,-0.0723022371530533,0.422305256128311,-0.0420350879430771,0.222310051321983,-0.345357179641724,0.187756985425949,0.418120741844177,-0.0320022031664848,-0.295827627182007,-0.114387340843678,-0.297131270170212,-0.360869765281677,-0.183178961277008,-0.0212611760944128,-0.00311290519312024,-0.198191940784454,-0.17714087665081,-0.108845815062523,-0.129063189029694,0.706603825092316,0.750313758850098,0.192154929041862,-0.829561471939087,-0.000468050857307389,-0.189051613211632,-0.00741908606141806,0.163015216588974,-0.0397594831883907,0.0341143608093262,-0.701394259929657,-0.0329718962311745,0.355288207530975,0.045003604143858,1,0.227831333875656,-0.422305256128311,-0.357849478721619
"smnum5cd",-0.107341192662716,0.177697151899338,-0.107015855610371,0.219583794474602,0.517497718334198,0.154455438256264,-0.837226808071136,0.216538354754448,-0.0935793668031693,0.357169896364212,0.559180974960327,0.237518101930618,-0.132036879658699,0.69407719373703,0.145209401845932,0.497214257717133,0.676638245582581,0.547581493854523,-0.155501633882523,0.108957380056381,0.386335521936417,0.0971575900912285,-0.51272177696228,0.562371492385864,0.552850484848022,-0.836039543151855,-0.802565455436707,0.00526768481358886,0.133585512638092,0.360986977815628,0.168219596147537,0.726640164852142,-0.161352828145027,0.559598505496979,0.415391564369202,0.553350210189819,0.470909714698792,0.546227097511292,0.556188583374023,-0.131928741931915,0.548736393451691,0.0985042154788971,-0.0663139820098877,0.227831333875656,1,-0.237518101930618,-0.329671114683151
"smdpmprt",0.0996975302696228,-0.102064788341522,0.0910864099860191,-0.387397915124893,0.318381577730179,-0.184230238199234,0.151755318045616,-0.395965963602066,0.099690318107605,-0.166005328297615,0.123475253582001,-1,0.234503373503685,-0.0192640479654074,0.00249890610575676,0.286025732755661,-0.67061048746109,0.358621805906296,0.186959505081177,0.547510862350464,0.487131148576736,0.210459724068642,0.25031915307045,0.0429290011525154,0.344126909971237,0.167965099215508,0.138768330216408,0.103203266859055,-0.148569166660309,-0.853889346122742,-0.200114607810974,-0.0296723917126656,0.292119354009628,0.337063819169998,0.421898186206818,0.346820622682571,0.348107039928436,0.360512375831604,0.250205367803574,0.232906684279442,0.357456773519516,-0.0642282739281654,0.319413542747498,-0.422305256128311,-0.237518101930618,1,0.315566509962082
"sme2pcts",0.0206414926797152,0.0843115970492363,0.0773684829473495,-0.438678443431854,-0.1209986358881,-0.22463196516037,0.312243461608887,-0.410128325223923,0.0087573230266571,-0.110583938658237,-0.0799083635210991,-0.315566509962082,0.0647530630230904,-0.257206827402115,-0.257994443178177,-0.0403142273426056,-0.388457268476486,-0.0657308027148247,0.225502148270607,0.0642087906599045,0.129335194826126,0.314323842525482,0.317170977592468,-0.103700339794159,-0.085475467145443,0.319094508886337,0.307676553726196,0.0138168148696423,-0.0482356362044811,-0.476095408201218,-0.367050141096115,-0.260759115219116,0.362768799066544,-0.100556135177612,0.0928853824734688,-0.0785122960805893,-0.0057741766795516,-0.0508162714540958,-0.099106676876545,0.145734757184982,-0.0671103969216347,-0.592536151409149,-0.0320674180984497,-0.357849478721619,-0.329671114683151,0.315566509962082,1
